Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
90,2024-10-15,591,SHPC,Sanima Mai Hydropower Ltd.,547.6,555.0,545.0,553.0,57251,31463207.3,545.0,680.0,282.3,2024-10-15T14:59:40.794134,553.0,245,549.56,18791.91
91,2024-10-16,591,SHPC,Sanima Mai Hydropower Ltd.,564.0,571.0,552.0,559.0,92729,52210035.0,553.0,680.0,282.3,2024-10-16T14:59:59.810649,559.0,445,563.03,18995.8
91,2024-10-17,591,SHPC,Sanima Mai Hydropower Ltd.,568.0,570.0,549.0,549.0,98951,55345958.1,559.0,680.0,282.3,2024-10-17T14:59:58.870265,549.0,422,559.32,18655.99
93,2024-10-20,591,SHPC,Sanima Mai Hydropower Ltd.,538.1,560.0,530.0,540.0,164637,89650893.1,549.0,680.0,285.0,2024-10-20T14:59:59.800912,540.0,629,544.53,18350.15
93,2024-10-21,591,SHPC,Sanima Mai Hydropower Ltd.,529.2,545.0,524.0,524.0,122320,64939300.7,540.0,680.0,285.0,2024-10-21T14:59:59.572935,524.0,442,530.89,17806.44
91,2024-10-22,591,SHPC,Sanima Mai Hydropower Ltd.,520.0,540.0,520.0,528.9,83411,44139685.7,524.0,680.0,285.0,2024-10-22T14:59:57.166809,528.9,293,529.18,17972.95
92,2024-10-23,591,SHPC,Sanima Mai Hydropower Ltd.,532.0,537.0,525.0,525.0,52869,28017828.1,528.9,680.0,285.0,2024-10-23T14:59:52.895117,525.0,253,529.94,17840.42
92,2024-10-24,591,SHPC,Sanima Mai Hydropower Ltd.,522.0,540.0,522.0,529.5,84301,44763248.3,525.0,680.0,285.0,2024-10-24T14:59:53.481618,529.5,297,530.99,17993.34
92,2024-10-27,591,SHPC,Sanima Mai Hydropower Ltd.,527.0,536.0,524.2,526.0,49661,26227283.8,529.5,680.0,285.0,2024-10-27T14:59:41.733358,526.0,221,528.12,17874.41
90,2024-10-28,591,SHPC,Sanima Mai Hydropower Ltd.,522.4,534.9,522.4,529.0,35694,18963206.4,526.0,680.0,285.0,2024-10-28T14:59:59.779454,529.0,188,531.27,17976.35
90,2024-10-29,591,SHPC,Sanima Mai Hydropower Ltd.,535.0,572.9,535.0,549.0,155737,85246519.0,529.0,680.0,285.3,2024-10-29T14:59:56.877001,549.0,588,547.37,18655.99
91,2024-10-30,591,SHPC,Sanima Mai Hydropower Ltd.,559.9,562.0,544.2,554.0,113211,62351920.9,549.0,680.0,285.3,2024-10-30T14:59:58.059368,554.0,487,550.75,18825.9
89,2024-11-05,591,SHPC,Sanima Mai Hydropower Ltd.,554.0,565.0,550.0,551.0,56400,31337842.2,554.0,680.0,289.0,2024-11-05T14:59:52.454916,551.0,249,555.63,18723.95
92,2024-11-06,591,SHPC,Sanima Mai Hydropower Ltd.,547.1,555.0,542.0,546.0,57818,31678310.0,551.0,680.0,289.0,2024-11-06T14:59:46.71101,546.0,256,547.89,18554.04
