Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
157,2024-11-10,2850,NMBD2085,10 % NMB DEBENTURE 2085,1112.0,1112.0,1112.0,1112.0,30,33360.0,1115.0,1115.0,943.0,2024-11-10T14:37:04.335696,1112.0,1,1112.0,1873.17
157,2024-11-20,2850,NMBD2085,10 % NMB DEBENTURE 2085,1130.0,1130.0,1130.0,1130.0,125,141250.0,1112.0,1130.0,943.0,2024-11-20T12:01:18.985285,1130.0,1,1130.0,1903.49
160,2024-11-24,2850,NMBD2085,10 % NMB DEBENTURE 2085,1135.0,1135.0,1135.0,1135.0,75,85125.0,1130.0,1135.0,943.0,2024-11-24T14:55:28.062116,1135.0,2,1135.0,1911.91
135,2024-11-25,2850,NMBD2085,10 % NMB DEBENTURE 2085,1113.0,1113.0,1113.0,1113.0,25,27825.0,1135.0,1135.0,943.0,2024-11-25T13:26:51.537941,1113.0,1,1113.0,1874.85
154,2024-11-28,2850,NMBD2085,10 % NMB DEBENTURE 2085,1090.8,1090.8,1090.8,1090.8,25,27270.0,1113.0,1135.0,943.0,2024-11-28T14:02:57.218359,1090.8,1,1090.8,1837.46
