Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
240,2024-11-25,9147,SPL,Shuvam Power Limited,934.0,977.0,934.0,977.0,11584,11184365.0,953.0,1109.6,619.0,2024-11-25T14:59:47.722715,977.0,161,965.5,1954.0
234,2024-11-26,9147,SPL,Shuvam Power Limited,957.5,1000.0,957.5,995.0,18381,18200268.5,977.0,1109.6,619.0,2024-11-26T14:59:57.07174,995.0,176,990.16,1990.0
263,2024-11-27,9147,SPL,Shuvam Power Limited,1014.9,1020.0,999.0,1006.0,9301,9416413.5,995.0,1109.6,619.0,2024-11-27T14:59:34.853039,1006.0,133,1012.4,2012.0
249,2024-11-28,9147,SPL,Shuvam Power Limited,985.9,1020.0,976.0,990.0,8857,8747451.4,1006.0,1109.6,619.0,2024-11-28T14:59:46.7663,990.0,121,987.63,1980.0
269,2024-12-01,9147,SPL,Shuvam Power Limited,970.2,975.0,957.0,969.0,4237,4086536.0,990.0,1109.6,619.0,2024-12-01T14:59:40.248172,969.0,66,964.48,1938.0
257,2024-12-02,9147,SPL,Shuvam Power Limited,973.0,984.0,940.9,940.9,11143,10760707.6,969.0,1109.6,619.0,2024-12-02T14:59:44.646978,940.9,116,965.69,1881.8
252,2024-12-03,9147,SPL,Shuvam Power Limited,958.0,972.0,945.1,965.0,5976,5765102.3,940.9,1109.6,619.0,2024-12-03T14:59:55.507268,965.0,99,964.7,1930.0
266,2024-12-04,9147,SPL,Shuvam Power Limited,975.0,990.0,965.0,980.0,6448,6310579.0,965.0,1109.6,619.0,2024-12-04T14:59:57.941065,980.0,103,978.68,1960.0
253,2024-12-05,9147,SPL,Shuvam Power Limited,999.6,999.6,963.0,990.0,14117,13971810.2,980.0,1109.6,619.0,2024-12-05T14:59:56.989375,990.0,179,989.71,1980.0
264,2024-12-08,9147,SPL,Shuvam Power Limited,1000.0,1017.0,980.0,980.0,21319,21437854.3,990.0,1109.6,619.0,2024-12-08T14:59:55.120037,980.0,260,1005.57,1960.0
258,2024-12-09,9147,SPL,Shuvam Power Limited,980.0,990.0,960.0,976.9,5680,5505505.6,980.0,1109.6,619.0,2024-12-09T14:59:40.07773,976.9,74,969.27,1953.8
249,2024-12-10,9147,SPL,Shuvam Power Limited,963.0,989.9,961.1,972.0,3433,3331116.5,976.9,1109.6,619.0,2024-12-10T14:59:58.550959,972.0,71,970.32,1944.0
252,2024-12-11,9147,SPL,Shuvam Power Limited,952.6,989.0,952.6,978.8,2216,2145499.8,972.0,1109.6,619.0,2024-12-11T14:59:59.5575,978.8,51,968.18,1957.6
271,2024-12-12,9147,SPL,Shuvam Power Limited,959.3,1017.0,959.3,983.0,7839,7749179.0,978.8,1109.6,619.0,2024-12-12T14:59:52.27347,983.0,107,988.54,1966.0
254,2024-12-16,9147,SPL,Shuvam Power Limited,963.4,995.0,960.0,969.0,11980,11604144.6,983.0,1109.6,619.0,2024-12-16T14:59:58.56513,969.0,77,968.62,1938.0
229,2024-12-17,9147,SPL,Shuvam Power Limited,949.7,987.0,949.7,976.0,4987,4831497.0,969.0,1109.6,619.0,2024-12-17T14:59:57.168032,976.0,66,968.81,1952.0
162,2024-12-18,9147,SPL,Shuvam Power Limited,985.0,999.0,968.0,970.0,8036,7901916.1,976.0,1109.6,619.0,2024-12-18T14:59:54.991687,970.0,107,983.31,1940.0
256,2024-12-19,9147,SPL,Shuvam Power Limited,950.6,1000.0,950.6,985.0,7215,7075816.5,970.0,1109.6,619.0,2024-12-19T14:59:52.972984,985.0,107,980.7,1970.0
262,2024-12-22,9147,SPL,Shuvam Power Limited,1004.7,1004.7,974.0,980.0,10816,10647038.5,985.0,1109.6,619.0,2024-12-22T14:59:55.774377,980.0,135,984.37,1960.0
276,2024-12-23,9147,SPL,Shuvam Power Limited,980.0,999.8,977.0,999.0,8154,8074811.3,980.0,1109.6,619.0,2024-12-23T14:59:55.336299,999.0,96,990.28,1998.0
279,2024-12-24,9147,SPL,Shuvam Power Limited,1018.9,1059.9,995.0,1050.0,26780,27460694.6,999.0,1109.6,619.0,2024-12-24T14:59:58.802737,1050.0,383,1025.41,2100.0
241,2024-12-26,9147,SPL,Shuvam Power Limited,1055.0,1065.0,1029.0,1040.0,8726,9112858.9,1050.0,1109.6,619.0,2024-12-26T14:59:55.001402,1040.0,156,1044.33,2080.0
220,2024-12-29,9147,SPL,Shuvam Power Limited,1060.8,1060.8,985.0,1010.0,12700,13108397.0,1040.0,1109.6,619.0,2024-12-29T14:59:54.554749,1010.0,213,1032.15,2020.0
