Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
40,2024-11-25,182,SPIL,Siddhartha Premier Insurance Limited,832.3,900.0,832.3,847.0,9119,7773997.3,832.3,1076.0,675.0,2024-11-25T14:59:45.074868,847.0,136,852.5,23771.48
48,2024-11-26,182,SPIL,Siddhartha Premier Insurance Limited,835.0,883.8,833.0,851.0,5872,5012291.2,847.0,1076.0,675.0,2024-11-26T14:59:45.407886,851.0,93,853.59,23883.74
30,2024-11-27,182,SPIL,Siddhartha Premier Insurance Limited,868.0,868.0,852.1,865.0,13543,11702076.6,851.0,1076.0,675.0,2024-11-27T14:59:56.882284,865.0,92,864.06,24276.66
19,2024-11-28,182,SPIL,Siddhartha Premier Insurance Limited,867.0,867.0,850.1,862.0,20964,17967993.5,865.0,1076.0,675.0,2024-11-28T14:59:59.9663,862.0,115,857.08,24192.46
44,2024-12-01,182,SPIL,Siddhartha Premier Insurance Limited,845.0,866.0,845.0,865.0,13622,11613860.3,862.0,1076.0,675.0,2024-12-01T14:59:32.733359,865.0,86,852.58,24276.66
30,2024-12-02,182,SPIL,Siddhartha Premier Insurance Limited,865.0,877.0,850.0,869.0,10774,9265647.1,865.0,1076.0,675.0,2024-12-02T14:59:59.083407,869.0,104,860.0,24388.92
30,2024-12-03,182,SPIL,Siddhartha Premier Insurance Limited,868.0,868.0,842.8,859.0,18928,16146091.3,869.0,1076.0,675.0,2024-12-03T14:59:58.987804,859.0,126,853.02,24108.26
30,2024-12-04,182,SPIL,Siddhartha Premier Insurance Limited,845.1,863.2,845.1,859.9,11428,9772641.6,859.0,1076.0,675.0,2024-12-04T14:59:47.751535,859.9,82,855.14,24133.52
30,2024-12-05,182,SPIL,Siddhartha Premier Insurance Limited,864.0,877.0,835.0,849.0,19408,16531689.0,859.9,1076.0,675.0,2024-12-05T14:59:57.897622,849.0,127,851.79,23827.61
30,2024-12-08,182,SPIL,Siddhartha Premier Insurance Limited,835.4,845.0,825.1,837.9,28611,24002805.2,849.0,1076.0,693.0,2024-12-08T14:59:58.688077,837.9,80,838.93,23516.08
30,2024-12-09,182,SPIL,Siddhartha Premier Insurance Limited,825.1,845.0,820.0,820.0,13827,11428932.7,837.9,1076.0,693.0,2024-12-09T14:59:59.670333,820.0,112,826.56,23013.71
30,2024-12-10,182,SPIL,Siddhartha Premier Insurance Limited,836.0,836.0,813.0,815.1,4368,3583391.4,820.0,1076.0,693.0,2024-12-10T14:59:58.538256,815.1,64,820.37,22876.19
30,2024-12-11,182,SPIL,Siddhartha Premier Insurance Limited,810.0,819.8,808.0,819.3,6944,5652164.8,815.1,1076.0,693.0,2024-12-11T14:59:43.098536,819.3,66,813.96,22994.06
19,2024-12-12,182,SPIL,Siddhartha Premier Insurance Limited,835.6,835.9,805.0,805.0,5827,4757231.9,819.3,1076.0,693.0,2024-12-12T14:59:54.127825,805.0,73,816.41,22592.73
38,2024-12-16,182,SPIL,Siddhartha Premier Insurance Limited,808.0,810.0,794.0,800.0,9198,7347620.6,805.0,1076.0,693.0,2024-12-16T14:59:55.571402,800.0,112,798.82,22452.4
50,2024-12-17,182,SPIL,Siddhartha Premier Insurance Limited,800.0,809.0,790.3,809.0,5456,4383165.7,800.0,1076.0,693.0,2024-12-17T14:59:59.877132,809.0,55,803.36,22704.99
14,2024-12-18,182,SPIL,Siddhartha Premier Insurance Limited,809.0,809.0,793.0,799.0,6306,5039062.6,809.0,1076.0,693.0,2024-12-18T14:59:57.405348,799.0,67,799.09,22424.33
30,2024-12-19,182,SPIL,Siddhartha Premier Insurance Limited,791.2,806.0,791.0,795.0,13603,10814286.8,799.0,1076.0,693.0,2024-12-19T14:59:31.7257,795.0,88,794.99,22312.07
30,2024-12-22,182,SPIL,Siddhartha Premier Insurance Limited,795.0,805.0,787.9,792.0,8022,6342843.8,795.0,1076.0,693.0,2024-12-22T14:59:57.68982,792.0,59,790.68,22227.88
42,2024-12-23,182,SPIL,Siddhartha Premier Insurance Limited,795.0,795.0,778.2,790.0,6024,4722415.3,792.0,1076.0,693.0,2024-12-23T14:59:58.682886,790.0,66,783.93,22171.74
43,2024-12-24,182,SPIL,Siddhartha Premier Insurance Limited,790.0,799.0,778.0,793.0,6637,5238325.9,790.0,1076.0,693.0,2024-12-24T14:59:56.080609,793.0,85,789.26,22255.94
15,2024-12-26,182,SPIL,Siddhartha Premier Insurance Limited,790.0,798.0,785.1,794.0,5249,4149442.4,793.0,1076.0,693.0,2024-12-26T14:59:57.456756,794.0,51,790.52,22284.01
45,2024-12-29,182,SPIL,Siddhartha Premier Insurance Limited,794.0,800.0,786.1,800.0,5142,4066021.0,794.0,1076.0,693.0,2024-12-29T14:59:56.851251,800.0,58,790.74,22452.4
